ID,customer_ID,PURCHASE_TS,PRODUCT_ID,PRODUCT_NAME,USD_PRICE,PURCHASE_PLATFORM,MARKETING_CHANNEL,LOYALTY_PROGRAM
3bc961684107274,0a708e24,2019/7/13,8d0d,Nintendo Switch,168,website,affiliate,1
3bca00460292083,78720203,2020/6/4,ab0f,JBL Quantum 100 Gaming Headset,24.26,website,direct,1
3bcb7567a5b24362,34b032ce,2020/12/27,891b,27in 4K gaming monitor,414.69,website,direct,0
3bd3ad5b3e4104987,f878c9d2,2019/10/22,8d0d,Nintendo Switch,137.29,website,direct,0
3bdec4c48d047692,6e88ff1c,2020/7/6,e7e6,27in 4K gaming monitor,480,website,direct,0
3be01d2230344646,6760f5fe,2020/6/10,ab0f,JBL Quantum 100 Gaming Headset,15.36,website,direct,0
3be225ada5637556,555eca81,2019/5/24,7599,27in 4K gaming monitor,0,website,direct,0
3be2506680e61320,9097bc96,2020/10/29,891b,27in 4K gaming monitor,276.34,website,direct,0
3be2f28dae096297,e3f5cc69,2019/7/8,ab0f,JBL Quantum 100 Gaming Headset,22.29,website,direct,0
3be4127037076830,b560b575,2019/11/3,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
3be4daca7cf97606,e715c218,2019/9/13,8d0d,Nintendo Switch,151.56,website,direct,0
3be5cc3f20983518,c55e8eaa,2019/3/19,8d0d,Nintendo Switch,181.61,website,direct,0
3bec648d278104590,f78da831,2019/11/1,8d0d,Nintendo Switch,168,website,direct,0
3bed924664e36419,5292b9fb,2020/11/29,54ed,Sony PlayStation 5 Bundle,1800,website,direct,0
3bf1cc8dfcc96246,e3da8151,2019/6/23,ab0f,JBL Quantum 100 Gaming Headset,22.23,website,direct,0
3bf20e423e5103677,f5570723,2020/7/29,891b,27in 4K gaming monitor,480,website,direct,0
3bf6d33f3e892764,db853399,2020/6/28,8d0d,Nintendo Switch,155.42,website,direct,0
3bfcac43fba58534,89d0804e,2020/11/18,8e5d,Nintendo Switch,164.7,mobile app,email,0
3bfec760add1640,62335363,2019/5/8,8d0d,Nintendo Switch,168,website,direct,0
3bffd24d05b47776,6ec1172f,2020/4/24,8d0d,Nintendo Switch,168,website,direct,0
3c0b670c7d850601,760858ac,2020/8/11,9ef0,Lenovo IdeaPad Gaming 3,1198,website,direct,0
3c0be1ffb8a1021,38491720,2020/8/22,8d0d,Nintendo Switch,168,website,direct,1
3c13b864ee082174,c22bb7a3,2020/4/1,54ed,Sony PlayStation 5 Bundle,1342.63,website,direct,1
3c14f97870439561,5a7b6c3a,2020/11/3,891b,27in 4K gaming monitor,439.2,website,direct,1
3c1aef116a07320,0a83c82b,2020/11/28,ab0f,JBL Quantum 100 Gaming Headset,22.82,website,direct,1
3c21f90c0b756985,85f0f1ff,2019/3/16,891b,27in 4K gaming monitor,480,website,direct,0
3c268f1ca4696565,e4a4cc8a,2019/5/8,8d0d,Nintendo Switch,153.34,website,direct,0
3c27a47955311892,15dadfa8,2020/2/3,ab0f,JBL Quantum 100 Gaming Headset,25.49,website,direct,0
3c2db49796823383,322fbf0e,2019/4/30,8d0d,Nintendo Switch,153.34,website,direct,1
3c320746aad66691,9dc4e37c,2019/10/28,8d0d,Nintendo Switch,63.52,website,direct,0
3c355aa9fe691245,d7efc0d7,2019/4/5,04ac,Lenovo IdeaPad Gaming 3,1198,website,direct,0
3c3bf8786b295050,e0d3216b,2020/11/18,891b,27in 4K gaming monitor,476.9,website,direct,0
3c40ae6399320845,2c0f0093,2019/5/15,8d0d,Nintendo Switch,168,website,direct,1
3c44f17c52238512,57ebc618,2019/9/22,ab0f,JBL Quantum 100 Gaming Headset,21.74,website,direct,1
3c4ffbace1243034,635f6def,2020/11/20,640d,Dell Gaming Mouse,67.39,website,direct,0
3c4ffbace1243035,635f6def,2020/11/20,640d,Dell Gaming Mouse,67.39,website,direct,0
3c5404596da56529,84dc0c41,2020/11/22,8d0d,Nintendo Switch,168,website,direct,1
3c5404596da56530,84dc0c41,2020/11/22,8d0d,Nintendo Switch,168,website,direct,0
3c560b5466c104645,f7aff52e,2019/9/23,8d0d,Nintendo Switch,165.36,website,email,1
3c565ec5cb261576,913e42ce,2020/10/26,8d0d,Nintendo Switch,142.8,website,affiliate,0
3c5d02aa78297909,e7cae5e5,2020/11/19,8d0d,Nintendo Switch,168,website,affiliate,0
3c6681ff82e94,2446054,2019/9/16,ab0f,JBL Quantum 100 Gaming Headset,24.88,website,direct,1
3c6960567db102053,f1782f89,2020/11/29,8d0d,Nintendo Switch,158.9,website,direct,0
3c6a4007e5734268,4d209f59,2020/9/20,891b,27in 4K gaming monitor,439.93,website,direct,1
3c6ddaf98f822077,2f06f1f3,2020/7/31,e7e6,27in 4K gaming monitor,480,website,direct,0
3c6eb4a798682465,c2c1866a,2020/6/7,e7e6,27in 4K gaming monitor,480,website,social media,0
3c7004aed6217647,243d8f4e,2020/11/9,54ed,Sony PlayStation 5 Bundle,1632,website,direct,1
3c710a07f1e107796,ff468cab,2020/8/2,8d0d,Nintendo Switch,168,website,affiliate,0
3c749c22ef459458,8bf9ad3c,2020/5/28,8315,JBL Quantum 100 Gaming Headset,23.12,mobile app,email,1
3c762f761de33559,4b7f1688,2019/10/7,8d0d,Nintendo Switch,168,website,direct,0
3c7be14732047222,6d68c7fa,2020/7/31,891b,27in 4K gaming monitor,354.8,website,direct,1
3c7e23a96b038640,584518b2,2020/6/23,8d0d,Nintendo Switch,148.05,website,email,0
3c80194cabb86319,cc56a7f5,2020/11/28,8d0d,Nintendo Switch,175.74,website,direct,0
3c84cf359f247258,6d7b5b11,2020/6/20,8d0d,Nintendo Switch,148.05,website,direct,0
3c913f86ef985242,c99d2d48,2020/4/14,891b,27in 4K gaming monitor,384,website,direct,1
3c93c4b233b7514,0af8469f,2019/10/28,e7e6,27in 4K gaming monitor,426.33,website,direct,1
3c98ce70bda71351,a8628388,2019/3/11,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
3c9e1834ea144348,66a34fb2,2019/12/2,891b,27in 4K gaming monitor,480,website,direct,0
3ca0402432969430,a418b5d1,2019/7/4,ab0f,JBL Quantum 100 Gaming Headset,24.55,website,direct,0
3ca15fbcb3241208,5e939d20,2019/8/2,ab0f,JBL Quantum 100 Gaming Headset,16.03,website,direct,0
3ca3845ea5d59161,8b3fe4ca,2020/11/19,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
3ca54f1e14b27424,3c539b18,2020/4/24,8d0d,Nintendo Switch,168,website,direct,0
3ca58faf58235908,5120f9d1,2020/12/19,8315,JBL Quantum 100 Gaming Headset,23.56,mobile app,email,0
3ca77df931f84669,c837d895,2020/11/9,8e5d,Nintendo Switch,162.24,mobile app,email,0
3cab0b88e4d91236,d7ed1495,2020/9/1,891b,27in 4K gaming monitor,485.13,website,direct,0
3cb09de33a872465,aae2c89a,2020/2/3,e7e6,27in 4K gaming monitor,393.05,website,direct,0
3cba7f91df866487,9d442608,2020/11/19,8d4f,Dell Gaming Mouse,49.98,mobile app,direct,0
3cba7f91df866488,9d442608,2020/11/19,8d4f,Dell Gaming Mouse,49.98,mobile app,direct,0
3cbc5b6a99649415,7315c16f,2020/5/30,e682,Nintendo Switch,168,website,direct,1
3cc1b3d00b188114,d0a30bc8,2020/6/11,8d0d,Nintendo Switch,168.99,website,direct,1
3cc231e03af6520,0889158b,2020/8/6,8315,JBL Quantum 100 Gaming Headset,23.32,mobile app,email,1
3cc231e03af6521,0889158b,2020/8/6,8315,JBL Quantum 100 Gaming Headset,23.32,mobile app,email,0
3ccac36db6877865,b7d0fe85,2020/4/28,8d0d,Nintendo Switch,168,website,direct,0
3cd092ae9aa27971,3dafe057,2019/7/13,8d0d,Nintendo Switch,153.39,website,direct,0
3cd695956c9101094,ef46aaff,2019/4/10,22ea,Acer Nitro V Gaming Laptop,730.46,website,direct,1
3ce34d1313261295,9088c211,2020/12/1,8d0d,Nintendo Switch,168,website,direct,1
3ce749dd56633047,4a4e10ab,2020/5/29,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,1
3cede203ec0106509,fc28ac12,2020/5/1,8d0d,Nintendo Switch,120.98,website,direct,0
3cf4d561fba23357,3222d97f,2020/5/5,8d0d,Nintendo Switch,142.29,website,direct,1
3cfaa1d28ea67710,a02307aa,2019/12/7,8d0d,Nintendo Switch,168,website,direct,0
3cfcb6498fb60297,8e02cc5a,2019/10/17,8d0d,Nintendo Switch,168,website,direct,0
3d004c97de898609,e978d1c9,2020/1/19,e7e6,27in 4K gaming monitor,480,website,direct,0
3d06438950b107476,fe7106ff,2019/8/7,b5f7,Nintendo Switch,167.98,mobile app,direct,0
3d15757f14e46403,6b8ce62a,2020/6/1,8d0d,Nintendo Switch,84,website,direct,1
3d163bb30ee32745,498aeaaa,2020/5/1,54ed,Sony PlayStation 5 Bundle,1343.78,website,direct,0
3d169fe987058841,8a923487,2020/10/17,e682,Nintendo Switch,158.9,website,direct,1
3d1858090df82061,c1e76e2a,2020/10/15,891b,27in 4K gaming monitor,361.58,website,direct,0
3d1c5d638c013590,1a0e5a48,2020/11/8,8315,JBL Quantum 100 Gaming Headset,23.32,mobile app,email,0
3d1f003c88283008,c4000417,2020/9/1,8e5d,Nintendo Switch,164.58,mobile app,email,0
3d1f831ff5468964,a2ff7570,2020/7/21,891b,27in 4K gaming monitor,480,website,direct,0
3d2396cbd8a68035,a0d2a84e,2019/12/7,04ac,Lenovo IdeaPad Gaming 3,1030.46,website,direct,0
3d2396cbd8a68036,a0d2a84e,2019/12/7,04ac,Lenovo IdeaPad Gaming 3,1030.46,website,direct,0
3d250df0b3a99724,ec0b7942,2019/10/25,8d0d,Nintendo Switch,168,website,direct,0
3d292e99abb20548,2b5a339f,2020/7/19,8d0d,Nintendo Switch,155.42,website,direct,0
3d2951ffd0057616,878ffec6,2020/4/25,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
3d2c2be75f471338,a85dbdd2,2020/9/9,891b,27in 4K gaming monitor,398.22,website,affiliate,0
3d2c4a4e1a96537,089aa678,2020/2/16,04ac,Lenovo IdeaPad Gaming 3,1198,website,direct,0
3d2ea9fe6a561365,90b4747b,2020/8/28,8d0d,Nintendo Switch,187.2,website,direct,0
3d35086d1071077,41175135,2020/10/18,8315,JBL Quantum 100 Gaming Headset,23.24,mobile app,email,0
3d354d62c4739469,5a4e3585,2020/5/18,891b,27in 4K gaming monitor,480,website,direct,0
3d36deee33186772,cd699ac9,2019/7/17,ab0f,JBL Quantum 100 Gaming Headset,16.46,website,direct,0
3d44290a04873301,acff8e4c,2020/11/26,ab0f,JBL Quantum 100 Gaming Headset,25.97,website,direct,0
3d48df57b6119930,29d89eeb,2019/3/18,8d0d,Nintendo Switch,150.44,website,direct,0
3d4bf49e86b70868,a74697bd,2020/3/26,04ac,Lenovo IdeaPad Gaming 3,1162.06,website,direct,0
3d51bb9941528327,3e7e0515,2020/11/28,04ac,Lenovo IdeaPad Gaming 3,1141.42,website,direct,0
3d5606b42c331681,46bccd19,2019/7/17,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
3d5e7e3127f23784,33284c4f,2020/7/29,e682,Nintendo Switch,168,website,direct,0
3d5e9d365e833633,4baa7849,2020/11/16,8d4f,Dell Gaming Mouse,58.07,mobile app,email,0
3d5fa20d03354338,7f36fe1b,2020/2/6,8d0d,Nintendo Switch,127.76,website,direct,0
3d62862d40741384,5efdbb59,2020/5/8,891b,27in 4K gaming monitor,149.77,website,email,0
3d6503d613427948,3d9d8681,2020/6/30,891b,27in 4K gaming monitor,437.68,website,direct,0
3d7018c318494493,df864bb2,2020/11/27,891b,27in 4K gaming monitor,490.89,website,direct,0
3d75f99391384728,c866bbd2,2019/12/26,ab0f,JBL Quantum 100 Gaming Headset,21.8,website,direct,0
3d76e2f650384833,c89b6c8a,2020/8/8,891b,27in 4K gaming monitor,480,website,direct,0
3d775671a60106041,faf74f28,2020/5/17,891b,27in 4K gaming monitor,480,website,direct,0
3d77c804b42105495,f9b7d998,2020/6/8,8d0d,Nintendo Switch,141.42,website,direct,0
3d7e97a2ed322116,2f1b81a0,2020/3/2,ab0f,JBL Quantum 100 Gaming Headset,24,website,affiliate,0
3d81412492d24192,343fa97f,2020/6/26,8d0d,Nintendo Switch,187.13,website,direct,0
3d82a4b50345636,063403b3,2019/4/3,54ed,Sony PlayStation 5 Bundle,1372.48,website,direct,0
3d86364324c82937,c3d610f3,2020/12/20,891b,27in 4K gaming monitor,408,website,direct,0
3d86364324c82939,c3d610f3,2020/12/20,891b,27in 4K gaming monitor,408,website,direct,0
3d8725dc5e843305,64042dd0,2020/3/25,8d0d,Nintendo Switch,141.95,website,direct,0
3d89da82bc0105727,fa369a79,2019/8/18,ab0f,JBL Quantum 100 Gaming Headset,24,website,social media,0
3d8f0a14c3f9676,1035eb18,2020/6/17,891b,27in 4K gaming monitor,470.18,website,direct,0
3d923b6e64a102542,f2a0cc28,2020/11/20,54ed,Sony PlayStation 5 Bundle,1440,website,direct,0
3d93783f8ab86447,cca90b3b,2020/2/27,8d0d,Nintendo Switch,71.66,website,direct,1
3d973632b8b7257,0a601623,2020/3/3,8d0d,Nintendo Switch,168,website,affiliate,0
3d97792ff3373625,adbc437a,2020/7/21,e682,Nintendo Switch,168,website,direct,0
3d97a7c9fd513198,1921d919,2020/9/5,8d0d,Nintendo Switch,168,website,email,0
3d97a7c9fd513199,1921d919,2020/9/5,8d0d,Nintendo Switch,168,website,email,0
3d9dde289b576364,b428f4fd,2020/1/27,ab0f,JBL Quantum 100 Gaming Headset,21.55,website,direct,0
3d9e1d9fd7f64152,977afb10,2020/9/7,8d0d,Nintendo Switch,168,website,direct,0
3d9ed21fb7f6833,0949a45b,2020/9/13,891b,27in 4K gaming monitor,445.28,website,direct,0
3d9fb5b3edc65983,9c037e67,2019/7/4,891b,27in 4K gaming monitor,276.4,website,direct,0
3da1241fab986900,cdb27d9a,2020/2/12,8d0d,Nintendo Switch,168,website,direct,0
3da32b24b2a25470,3780548c,2020/10/12,ab0f,JBL Quantum 100 Gaming Headset,25.97,website,direct,1
3da6b0d2df190447,d6264f89,2020/4/13,8d0d,Nintendo Switch,153.08,website,direct,0
3da85b3ee9b91267,d7fd95d5,2019/6/18,891b,27in 4K gaming monitor,257.61,website,direct,0
3db12d3d48a15487,1e7dfa16,2019/6/7,8e5d,Nintendo Switch,169.48,mobile app,direct,0
3db3fbf701b45962,6a85ffee,2020/2/22,e682,Nintendo Switch,168,website,social media,0
3db7eda41a240175,5bf99c58,2020/10/29,8d0d,Nintendo Switch,168,website,direct,0
3db9eb0499795754,e2a9dadc,2020/5/3,e682,Nintendo Switch,168,website,social media,0
3dba740133010193,119dfed4,2020/10/15,8d0d,Nintendo Switch,168,website,direct,0
3dbba67b16b41597,5f8cc1f7,2020/2/19,8d0d,Nintendo Switch,168,website,direct,0
3dbfe12c8d170585,a68da178,2020/2/18,ab0f,JBL Quantum 100 Gaming Headset,17.62,website,email,0
3dc2d92e0e559419,8bdba9d7,2020/5/8,8d0d,Nintendo Switch,168,website,direct,0
3dc6a346c3d65366,9a944745,2020/7/17,e682,Nintendo Switch,168,website,direct,0
3dcb62c150873312,ad06d603,2020/9/18,54ed,Sony PlayStation 5 Bundle,1834.53,website,direct,0
3dce54ed4fd66002,9c0b3261,2020/12/10,e682,Nintendo Switch,168,website,direct,1
3dd50fa8b9168681,a2652fb2,2020/8/29,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,1
3dd50fa8b9168682,a2652fb2,2020/8/29,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
3dd643b9a0740217,5c0f135a,2020/9/17,8d0d,Nintendo Switch,168,website,direct,0
3dd64773de758388,897f398f,2020/11/16,891b,27in 4K gaming monitor,452.46,website,email,0
3ddaa07afde64585,98a35156,2019/4/8,8d0d,Nintendo Switch,168,website,direct,0
3ddb0630c9471471,a8ac93d1,2019/4/18,891b,27in 4K gaming monitor,480,website,direct,1
3ddc1129acf88134,d0b0af83,2020/5/25,e7e6,27in 4K gaming monitor,480,website,direct,0
3ddd5489abe36838,53951d44,2019/6/22,8d0d,Nintendo Switch,168,website,direct,1
3dde58f225d22666,3065dac6,2019/5/8,891b,27in 4K gaming monitor,436.42,website,direct,0
3de12b2754955335,81c10294,2019/10/1,e682,Nintendo Switch,168,website,email,0
3de130a590d30044,42a4e1c7,2020/10/17,5142,Dell Gaming Mouse,49.98,mobile app,email,0
3deb64ba36f44199,663f1469,2020/9/29,54ed,Sony PlayStation 5 Bundle,615.12,website,direct,0
3ded6d7722e50474,75bed697,2020/9/16,e7e6,27in 4K gaming monitor,480,website,direct,1
3df0ae6b2e419469,28c4b2b6,2020/4/29,e682,Nintendo Switch,168,website,direct,0
3df9abbeb7558721,8a49fc28,2020/4/28,8e5d,Nintendo Switch,161.02,mobile app,social media,0
3e02cfd32e822451,2fd879a6,2020/7/30,8d0d,Nintendo Switch,126.57,website,direct,0
3e02f12a09259302,8ba2aa84,2019/11/23,8d0d,Nintendo Switch,151.75,website,direct,0
3e03d21fd9633865,4c292db9,2019/8/2,8d0d,Nintendo Switch,138.29,website,direct,0
3e05405982e17912,24e60c5f,2020/2/22,8d0d,Nintendo Switch,142.8,website,direct,0
3e08e2ef62855776,82e7e6ba,2019/6/10,8d0d,Nintendo Switch,149.7,website,direct,0
3e0b6a479d635470,500069b9,2020/5/15,8d0d,Nintendo Switch,120.21,website,direct,0
3e1ca71c83377398,b6ae8f2b,2020/9/9,54ed,Sony PlayStation 5 Bundle,973.16,website,direct,0
3e1ccdc368b45078,6872c89b,2020/12/15,8d0d,Nintendo Switch,168,website,email,0
3e1ebe76f3d74560,afed4fdd,2020/9/20,891b,27in 4K gaming monitor,409.37,website,affiliate,0
3e2185b584916499,211d01a9,2019/4/12,891b,27in 4K gaming monitor,480,website,direct,1
3e23da097b911791,15a2fb4b,2020/11/24,8e5d,Nintendo Switch,164.36,mobile app,email,0
3e257e3d68c18983,2771cdee,2019/11/25,891b,27in 4K gaming monitor,491.26,website,direct,0
3e3140ea72a6804,093870f6,2020/2/26,8d0d,Nintendo Switch,60.27,website,direct,1
3e338bd585011269,143bed3f,2019/7/12,ab0f,JBL Quantum 100 Gaming Headset,16.53,website,direct,0
3e3dd74f21011254,142e61cc,2020/12/20,e682,Nintendo Switch,168,website,direct,0
3e3dd74f21011255,142e61cc,2020/12/20,e682,Nintendo Switch,168,website,direct,0
3e45203d3e028115,3e07f1fe,2019/9/20,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
3e476ea0200107474,fe6fed04,2020/6/16,54ed,Sony PlayStation 5 Bundle,1800,website,direct,0
3e48fabb1ad40427,5ca30cc4,2020/9/18,891b,27in 4K gaming monitor,326.72,website,direct,0
3e49de1413c88983,d2d1a5d5,2020/6/17,e682,Nintendo Switch,168,website,direct,0
3e4a4b358ee102794,f334183d,2020/12/6,8315,JBL Quantum 100 Gaming Headset,23.46,mobile app,direct,0
3e4aba88b4130370,4375ac33,2020/5/21,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
3e4e6d91a5c12741,17f65bf7,2020/2/24,8e5d,Nintendo Switch,161.14,mobile app,email,1
3e533d72f7324502,35009f86,2020/6/2,2997,JBL Quantum 100 Gaming Headset,13.4,mobile app,email,1
3e53cfca97052807,7b9443a2,2020/1/27,e682,Nintendo Switch,175.31,website,direct,1
3e5dedbeff523566,32a88acc,2020/6/19,8d0d,Nintendo Switch,168,website,direct,0
3e6554648be82119,c207ce98,2020/12/3,891b,27in 4K gaming monitor,480,website,direct,0
3e6691ddd1939516,5a62b484,2020/8/21,9ef0,Lenovo IdeaPad Gaming 3,1198,website,direct,0
3e671eed5fd52812,7b9659d2,2020/8/13,8d0d,Nintendo Switch,168,website,direct,1
3e6f9ee853c64344,97fc00aa,2020/3/2,ab0f,JBL Quantum 100 Gaming Headset,24.31,website,email,0
3e6fd23ad2884089,c6ca1d37,2020/3/15,e682,Nintendo Switch,167.76,website,direct,0
3e819a3cd227008,09bb2819,2020/6/14,e682,Nintendo Switch,168,website,direct,0
3e88cfbb04a13724,1a5f89b3,2020/5/16,54ed,Sony PlayStation 5 Bundle,1784.68,website,direct,0
3e9304535b670217,a5b44689,2020/8/13,8d0d,Nintendo Switch,142.8,website,direct,0
3e95fe1df5847509,6e1834e4,2020/5/24,8d0d,Nintendo Switch,134.4,website,direct,0
3e96d2e61f730980,44f6c611,2019/6/2,891b,27in 4K gaming monitor,393.56,website,direct,1
3e9e7df185a74542,afdec9ec,2020/8/28,e682,Nintendo Switch,155.08,website,email,1
3ea16d7a2a099777,ec26fd78,2020/7/27,22ea,Acer Nitro V Gaming Laptop,798,website,direct,0
3ea2197c1f460129,8d997476,2019/10/17,8d0d,Nintendo Switch,168,website,direct,0
3ea4578a6e878658,b9a28086,2020/6/9,8d0d,Nintendo Switch,143.98,website,direct,0
3ea58a1813113372,1990f512,2020/12/23,ab0f,JBL Quantum 100 Gaming Headset,19.2,website,direct,0
3eb2e7f618639557,5a795469,2019/3/6,8d0d,Nintendo Switch,156.53,website,direct,0
3eb903cc8aa48200,6fcb9044,2019/8/12,ab0f,JBL Quantum 100 Gaming Headset,16.53,website,direct,1
3ed3975e77881437,c03f138a,2020/4/8,e7e6,27in 4K gaming monitor,401.53,website,direct,1
3ed9833fabd29275,40b5da98,2020/4/15,8e5d,Nintendo Switch,160.9,mobile app,email,0
3eda514535944252,665fe335,2020/4/25,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
3edd94f35dc70792,a7164c5a,2020/12/1,04ac,Lenovo IdeaPad Gaming 3,898.5,website,direct,0
3ee6e258cb086596,cd047fc3,2019/8/31,8d0d,Nintendo Switch,151.56,website,affiliate,0
3ee7c196ce320104,2a409e01,2019/10/13,8d0d,Nintendo Switch,168,website,direct,1
3eec51984f67447,0accc4f2,2020/4/27,891b,27in 4K gaming monitor,480,website,direct,1
3ef5dbc407c65899,9bd98565,2020/4/29,e682,Nintendo Switch,168,website,direct,0
3ef8224d1aa13239,193750d2,2020/8/6,e7e6,27in 4K gaming monitor,435.86,website,direct,1
3f015b0cef374612,b0095da4,2019/11/15,e7e6,27in 4K gaming monitor,429.17,website,direct,0
3f02645fb7193574,dd716dd8,2020/5/28,e682,Nintendo Switch,152.51,website,direct,0
3f0583259de36193,51fbecca,2020/1/25,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
3f07d1f71e1102508,f28e1928,2020/9/30,8d4f,Dell Gaming Mouse,49.98,mobile app,email,0
3f07d1f71e1102509,f28e1928,2020/9/30,8d4f,Dell Gaming Mouse,49.98,mobile app,email,0
3f0a207ac6a38413,57a82813,2020/9/22,e682,Nintendo Switch,149.9,website,direct,0
3f13e3c6da2103285,f462a97e,2019/4/15,8d0d,Nintendo Switch,168,website,direct,0
3f15ea7a93f34190,4cf27491,2020/9/18,e7e6,27in 4K gaming monitor,480,website,email,0
3f15ea7a93f34191,4cf27491,2020/9/18,e7e6,27in 4K gaming monitor,480,website,email,0
3f19b1f9a0276687,b5034be7,2020/5/8,8d0d,Nintendo Switch,168,website,email,0
3f1d08d17c031069,4526a493,2020/10/5,8d0d,Nintendo Switch,168,website,direct,1
3f1e60bbe2773925,ae750499,2019/3/4,8d0d,Nintendo Switch,149.58,website,social media,0
3f1e8486b9d95958,e323ae42,2020/5/23,8e5d,Nintendo Switch,158.02,mobile app,email,0
3f22febaa2d104288,f6d8cb85,2020/10/30,8d0d,Nintendo Switch,149.9,website,direct,0
3f2b5ae7c5c74394,af8f2524,2019/3/25,ab0f,JBL Quantum 100 Gaming Headset,19.17,website,direct,0
3f2c1d22c9d99914,ec7bef93,2020/3/28,8d0d,Nintendo Switch,86.85,website,direct,0
3f31a63696e99922,ec837f74,2020/12/24,4db1,JBL Quantum 100 Gaming Headset,23.98,mobile app,email,0
3f3314325a823751,330f10dd,2019/8/17,8d0d,Nintendo Switch,168,website,direct,0
3f33af9e6c889086,d311b6fa,2020/10/2,8d0d,Nintendo Switch,160.34,website,direct,1
3f37a3c6c5846427,6b9be4f5,2020/9/20,7416,Dell Gaming Mouse,62.19,mobile app,email,0
3f3a44a7edb73386,ad33551f,2020/9/2,891b,27in 4K gaming monitor,435.24,website,direct,0
3f3d3fbf02056691,85446e2d,2020/5/29,8d0d,Nintendo Switch,102.61,website,direct,0
3f492b4f24587825,cfe10fb6,2020/3/26,54ed,Sony PlayStation 5 Bundle,1530,website,affiliate,0
3f4c708fe4c56517,84d4b9f7,2019/9/29,891b,27in 4K gaming monitor,480,website,direct,0
3f4eb6c0cf635848,50f61127,2020/4/28,8d0d,Nintendo Switch,139.56,website,direct,0
3f5f0ecf46a86828,cd8e19e9,2020/2/4,8e5d,Nintendo Switch,164.32,mobile app,email,0
3f683ffc85928054,3de7b255,2020/3/27,891b,27in 4K gaming monitor,386.57,website,direct,0
3f6f574992d17789,24993ca1,2020/2/7,e682,Nintendo Switch,168,website,direct,1
3f72caef82d15607,1ecbd327,2019/5/20,8d0d,Nintendo Switch,168,website,direct,0
3f7795207ff19166,27ebf255,2019/12/20,e682,Nintendo Switch,174.96,website,direct,0
3f795241b5c53610,7d85e3a7,2020/10/9,891b,27in 4K gaming monitor,414.64,website,direct,0
3f7ce030fe548153,6fb23b04,2020/4/19,891b,27in 4K gaming monitor,339.83,website,affiliate,0
3f7ceb6900e58973,8adc01a1,2020/3/21,6b8d,Nintendo Switch,192,website,direct,0
3f7daef694a84077,c6c1594f,2019/5/30,ab0f,JBL Quantum 100 Gaming Headset,24.54,website,direct,0
3f805b29dab11356,14719c03,2020/3/28,e682,Nintendo Switch,168,website,direct,0
3f80b8d2afb8697,0ddd9841,2019/3/12,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
3f83d4b11fe99817,ec3d2a40,2020/3/27,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
3f849eb0d6d29726,41d6e1d2,2019/12/13,e682,Nintendo Switch,150.41,website,direct,1
3f8716cc9f419317,285d70b4,2020/11/10,5142,Dell Gaming Mouse,49.98,mobile app,email,0
3f8ce8b8a0763368,9579426c,2020/12/11,e682,Nintendo Switch,181.02,website,direct,0
3f8e9d5a58658970,8adb12f1,2020/8/23,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
3f8f44f868540803,5d8b321b,2020/9/7,8d4f,Dell Gaming Mouse,57.63,mobile app,email,0
3f8f85ecf6952714,7b584ddc,2020/11/21,ab0f,JBL Quantum 100 Gaming Headset,23.24,website,direct,0
3f8f927af9972783,aba91834,2020/4/24,891b,27in 4K gaming monitor,405.53,website,direct,0
3f91185e39681856,c15b70d3,2019/7/14,ab0f,JBL Quantum 100 Gaming Headset,22.03,website,direct,0
3f920b7bdce47342,6db67546,2020/8/6,e7e6,27in 4K gaming monitor,427.44,website,email,0
3f920b7bdce47343,6db67546,2020/8/6,e7e6,27in 4K gaming monitor,427.44,website,email,0
3f94b1f941331445,460f7031,2020/3/29,8d0d,Nintendo Switch,168,website,direct,0
3f9509a40a161485,91005e1a,2019/10/27,891b,27in 4K gaming monitor,312,website,direct,1
3f978a170ea58105,88cffa54,2020/6/3,54ed,Sony PlayStation 5 Bundle,1800,website,direct,1
3f97ec0a57262612,93ac245a,2020/12/20,e682,Nintendo Switch,168,website,email,0
3f9b76b37104931,046ab72d,2019/7/7,8d0d,Nintendo Switch,168,website,direct,0
3f9bb41bbb215259,1df4ddb5,2020/6/26,ab0f,JBL Quantum 100 Gaming Headset,24,website,direct,0
3f9bd33455681395,c032af43,2020/7/13,e7e6,27in 4K gaming monitor,480,website,direct,0
3f9c85e7cc929658,41b34653,2019/9/26,8d0d,Nintendo Switch,168,website,direct,1
